,Month,REFERENCE RATE : US DOLLAR  (USD) ,USA : DOLLAR (USD) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,UNITED KINGDOM : POUND STERING (GBP),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,EURO ZONE : EURO (EUR),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,JAPAN : YEN (100 YEN) (JPY) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,HONG KONG : DOLLAR (HKD),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,MALAYSIA : RINGGIT (MYR),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,SINGAPORE : DOLLAR (SGD),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,BRUNEI : DOLLAR (BND) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,PHILIPPINES : PESO (PHP) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,INDONESIA : RUPIAH (1000 RUPIAH) (IDR),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,INDIA : RUPEE (INR),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,SWITZERLAND : FRANC (CHF) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,AUSTRALIA : DOLLAR (AUD) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,NEW ZEALAND : DOLLAR (NZD),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,CANADA : DOLLAR (CAD),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,SWEDEN : KRONA (SEK),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,DENMARK : KRONE (DKK) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,NORWAY : KRONE (NOK),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,CHINA : YUAN RENMINBI (CNY),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE 
DEC 2019,,30.2228,,29.9565,30.047,30.3996,30.2233,,39.0108,39.1582,40.024,39.5911,,33.0892,33.1985,33.909,33.5538,,27.1982,27.3,28.0454,27.6727,,3.8182,3.8351,3.9133,3.8742,,7.1313,7.1794,7.3937,7.2865,,21.9223,22.0012,22.5386,22.27,,21.7767,21.9285,22.6141,22.2713,,0.5806,0.5845,0.6077,0.5961,,2.003,2.06,2.2844,2.1722,,0.3769,0.3963,0.4558,0.4261,,30.2782,30.3779,31.0295,30.7037,,20.3211,20.3954,21.1471,20.7713,,19.5176,19.5957,20.1935,19.8946,,22.5695,22.6555,23.181,22.9183,,3.1493,3.1651,3.241,3.2031,,4.4244,4.4428,4.5405,4.4917,,3.289,3.3032,3.3859,3.3446,,4.2214,4.2518,4.3663,4.309
NOV 2019,,30.2439,,29.9758,30.0667,30.4195,30.2431,,38.4081,38.5553,39.4168,38.9861,,32.9485,33.0603,33.7745,33.4174,,27.3045,27.4118,28.1673,27.7896,,3.8075,3.8245,3.903,3.8638,,7.1179,7.1672,7.3805,7.2739,,21.8656,21.9448,22.4855,22.2152,,21.7281,21.871,22.5627,22.2169,,0.5819,0.5855,0.6086,0.5971,,1.997,2.0556,2.2791,2.1674,,0.3746,0.3938,0.4557,0.4248,,30.0266,30.1285,30.7834,30.456,,20.1809,20.2546,21.0155,20.6351,,18.9643,19.0416,19.6381,19.3399,,22.4878,22.5736,23.1038,22.8387,,3.0827,3.0986,3.1738,3.1362,,4.4055,4.4242,4.5225,4.4734,,3.2489,3.2634,3.346,3.3047,,4.2178,4.2487,4.3653,4.307
OCT 2019,,30.3665,,30.1028,30.1935,30.5414,30.3675,,37.7279,37.8749,38.7342,38.3046,,33.0546,33.1658,33.8803,33.5231,,27.6063,27.711,28.4594,28.0853,,3.8178,3.8346,3.9124,3.8735,,7.1027,7.1486,7.3601,7.2544,,21.7988,21.8771,22.4135,22.1453,,21.6731,21.802,22.4929,22.1475,,0.5755,0.5791,0.6024,0.5908,,2.001,2.0554,2.275,2.1652,,0.3804,0.3996,0.4589,0.4293,,30.1218,30.2236,30.8706,30.5471,,20.1543,20.225,20.9889,20.607,,18.8445,18.9213,19.5161,19.2187,,22.6479,22.7337,23.257,22.9954,,3.0512,3.0674,3.1412,3.1043,,4.4215,4.4405,4.5378,4.4892,,3.2633,3.2776,3.3591,3.3184,,4.1886,4.2194,4.3358,4.2776
SEP 2019,,30.5704,,30.3136,30.4023,30.745,30.5737,,37.1879,37.3294,38.1739,37.7517,,33.1884,33.298,33.9983,33.6482,,27.9808,28.0843,28.8216,28.453,,3.8481,3.8649,3.9398,3.9023,,7.1533,7.2002,7.4138,7.307,,21.81,21.8869,22.4166,22.1518,,21.6727,21.8102,22.5025,22.1564,,0.5726,0.5763,0.5992,0.5877,,2.0082,2.0672,2.2925,2.1799,,0.3792,0.3998,0.4602,0.43,,30.4413,30.5384,31.1638,30.8511,,20.3388,20.4102,21.1648,20.7875,,19.0049,19.0805,19.6758,19.3782,,22.7339,22.8181,23.316,23.0671,,3.0939,3.1107,3.1825,3.1467,,4.4452,4.4629,4.5555,4.5092,,3.3383,3.3522,3.4307,3.3915,,4.2108,4.2393,4.3523,4.2958
AUG 2019,,30.768,,30.5076,30.5978,30.9412,30.7695,,36.8405,36.9838,37.8328,37.4083,,33.7454,33.8565,34.5675,34.212,,28.4544,28.5616,29.3199,28.9407,,3.8706,3.8874,3.9639,3.9257,,7.1974,7.2433,7.4574,7.3504,,21.8781,21.9553,22.4879,22.2216,,21.7486,21.8797,22.5761,22.228,,0.5757,0.5793,0.6026,0.591,,2.0034,2.0616,2.2899,2.1758,,0.3827,0.4028,0.4654,0.4342,,30.9764,31.0728,31.7325,31.4027,,20.3577,20.4278,21.203,20.8155,,19.4048,19.4808,20.0818,19.7813,,22.8301,22.9146,23.4375,23.1761,,3.1357,3.1524,3.2253,3.1889,,4.5215,4.5394,4.6344,4.5869,,3.3779,3.3919,3.4721,3.432,,4.2671,4.2962,4.4114,4.3538
JUL 2019,,30.7927,,30.5316,30.6224,30.9648,30.7936,,37.8959,38.0406,38.8914,38.466,,34.091,34.2023,34.9104,34.5564,,27.976,28.0821,28.828,28.4551,,3.8885,3.9055,3.9823,3.9439,,7.3139,7.3598,7.5736,7.4668,,22.2893,22.3676,22.9035,22.6356,,22.1626,22.2916,22.989,22.6403,,0.5875,0.5912,0.6147,0.603,,2.034,2.0926,2.3126,2.2026,,0.399,0.4183,0.4813,0.4498,,30.7594,30.8571,31.5098,31.1835,,21.0389,21.1135,21.8841,21.4988,,20.192,20.2697,20.8737,20.5717,,23.1592,23.2447,23.7695,23.5071,,3.2203,3.2373,3.311,3.2742,,4.5643,4.5822,4.6779,4.6301,,3.5234,3.5376,3.6193,3.5785,,4.3874,4.4182,4.5328,4.4755
JUN 2019,,31.1251,,30.8641,30.9547,31.2941,31.1244,,38.8958,39.0397,39.8888,39.4643,,34.6763,34.7868,35.496,35.1414,,28.3211,28.4279,29.1747,28.8013,,3.9232,3.9398,4.0187,3.9793,,7.3275,7.3742,7.5882,7.4812,,22.4995,22.5784,23.1204,22.8494,,22.3708,22.5007,23.1867,22.8437,,0.5868,0.5904,0.6141,0.6023,,2.0264,2.0862,2.31,2.1981,,0.3961,0.4169,0.4822,0.4496,,31.0619,31.1583,31.8027,31.4805,,21.1333,21.2045,21.9852,21.5949,,20.1419,20.2193,20.8232,20.5213,,23.0732,23.1576,23.6676,23.4126,,3.2537,3.2708,3.3428,3.3068,,4.6421,4.6601,4.7539,4.707,,3.5514,3.5655,3.6451,3.6054,,4.4188,4.4493,4.5639,4.5066
MAY 2019,,31.7958,,31.5346,31.6256,31.9615,31.7936,,40.2744,40.4207,41.2637,40.8422,,35.0933,35.2037,35.9038,35.5538,,28.4317,28.538,29.2802,28.9091,,3.9975,4.0141,4.0902,4.0522,,7.4724,7.5171,7.7302,7.6237,,22.8451,22.924,23.4642,23.1942,,22.718,22.8444,23.5367,23.1905,,0.5935,0.5974,0.6211,0.6093,,2.0542,2.1129,2.3282,2.2205,,0.4043,0.4253,0.4889,0.4571,,31.0327,31.1272,31.7755,31.4514,,21.5929,21.6649,22.4443,22.0546,,20.4575,20.5347,21.1428,20.8388,,23.2732,23.3568,23.8734,23.6151,,3.2583,3.2749,3.3471,3.311,,4.6975,4.7153,4.8099,4.7626,,3.5822,3.5963,3.6764,3.6364,,4.5416,4.572,4.6863,4.6292
APR 2019,,31.8596,,31.5897,31.68,32.0177,31.8489,,40.9147,41.0635,41.9076,41.4856,,35.2856,35.3978,36.101,35.7494,,28.057,28.1643,28.8954,28.5299,,4.0057,4.0226,4.0983,4.0605,,7.5881,7.6347,7.8507,7.7427,,23.1367,23.2163,23.7602,23.4882,,22.9831,23.1495,23.8364,23.4929,,0.5966,0.6006,0.6241,0.6124,,2.0946,2.1529,2.3793,2.2661,,0.4094,0.4289,0.4924,0.4607,,31.1629,31.2595,31.9074,31.5835,,22.1598,22.2326,23.0057,22.6192,,20.9925,21.0717,21.6799,21.3758,,23.4562,23.5406,24.0582,23.7994,,3.36,3.3768,3.4512,3.4141,,4.7243,4.7421,4.8379,4.7901,,3.662,3.6761,3.7583,3.7172,,4.6508,4.6814,4.7965,4.739
MAR 2019,,31.7285,,31.4651,31.5552,31.8907,31.7229,,41.2426,41.3903,42.239,41.8147,,35.3927,35.5037,36.2078,35.8558,,28.0639,28.1683,28.9008,28.5346,,3.9876,4.0043,4.0802,4.0423,,7.6254,7.6698,7.889,7.7794,,23.0823,23.1617,23.7068,23.4342,,22.9388,23.0921,23.7804,23.4363,,0.5905,0.5942,0.6175,0.6059,,2.0748,2.1341,2.3579,2.246,,0.411,0.4282,0.4867,0.4575,,31.285,31.3784,32.0346,31.7065,,21.982,22.0541,22.8333,22.4437,,21.2776,21.3586,21.9671,21.6629,,23.3955,23.4776,23.998,23.7378,,3.362,3.3792,3.4522,3.4157,,4.7412,4.7592,4.8537,4.8065,,3.6349,3.6489,3.7293,3.6891,,4.6351,4.6654,4.7807,4.7231
FEB 2019,,31.3075,,31.043,31.1339,31.4658,31.2999,,40.142,40.2887,41.1345,40.7116,,35.0623,35.1717,35.8702,35.521,,27.9009,28.0062,28.7475,28.3769,,3.935,3.95,4.0262,3.9881,,7.5238,7.5696,7.7864,7.678,,22.7799,22.8595,23.4005,23.13,,22.6421,22.7811,23.4651,23.1231,,0.5853,0.5893,0.6125,0.6009,,2.0701,2.1334,2.3572,2.2453,,0.3991,0.4145,0.469,0.4418,,30.8386,30.9342,31.5765,31.2554,,21.8827,21.9527,22.7329,22.3428,,21.0082,21.0894,21.694,21.3917,,23.3484,23.4326,23.9473,23.69,,3.3311,3.3487,3.4221,3.3854,,4.696,4.7141,4.8088,4.7615,,3.5937,3.6078,3.6884,3.6482,,4.5534,4.5839,4.6982,4.6411
JAN 2019,,31.8139,,31.5555,31.6438,31.9778,31.8109,,40.4249,40.5613,41.4437,41.0025,,35.8638,35.9703,36.681,36.3257,,28.7345,28.8392,29.5996,29.2194,,4.0026,4.0169,4.095,4.056,,7.5745,7.6206,7.8383,7.7295,,23.1058,23.1822,23.7318,23.4571,,22.9554,23.1108,23.7855,23.4482,,0.5921,0.5959,0.6191,0.6075,,2.0814,2.146,2.3764,2.2612,,0.4073,0.4228,0.4807,0.4518,,31.7453,31.8454,32.5125,32.179,,22.2451,22.3142,23.1119,22.7131,,21.1551,21.2367,21.8478,21.5423,,23.5378,23.6224,24.1478,23.8851,,3.4848,3.5031,3.5791,3.5411,,4.8008,4.8195,4.9158,4.8677,,3.6632,3.6776,3.7594,3.7185,,4.5908,4.6216,4.7397,4.6807
DEC 2018,,32.7009,,32.4478,32.5365,32.8742,32.7054,,40.8147,40.9408,41.8474,41.3941,,36.71,36.8137,37.5482,37.181,,28.6335,28.7352,29.4953,29.1153,,4.1272,4.1412,4.2209,4.1811,,7.6775,7.7242,7.9391,7.8317,,23.5033,23.5754,24.1381,23.8568,,23.3552,23.5106,24.1902,23.8504,,0.6046,0.6088,0.6316,0.6202,,2.0914,2.1578,2.3832,2.2706,,0.4207,0.4344,0.4945,0.4644,,32.5133,32.6085,33.292,32.9503,,22.9657,23.0415,23.8413,23.4414,,21.8938,21.9755,22.5906,22.283,,23.9765,24.0613,24.5911,24.3262,,3.5583,3.5761,3.6535,3.6148,,4.9153,4.9336,5.032,4.9828,,3.7299,3.7442,3.8277,3.786,,4.6551,4.6848,4.8043,4.7446
NOV 2018,,32.9695,,32.7103,32.7958,33.1352,32.9655,,41.9491,42.0758,42.9889,42.5324,,36.9801,37.0825,37.8187,37.4506,,28.6224,28.7105,29.4613,29.0859,,4.1556,4.1697,4.2516,4.2107,,7.7216,7.7675,7.9849,7.8762,,23.617,23.6886,24.2517,23.9702,,23.4723,23.6151,24.2999,23.9575,,0.6092,0.6132,0.6369,0.6251,,2.0849,2.1445,2.3734,2.259,,0.4154,0.4314,0.4872,0.4593,,32.4975,32.5936,33.2571,32.9254,,23.3873,23.4606,24.2692,23.8649,,21.9041,21.9856,22.6074,22.2965,,24.6226,24.7069,25.2424,24.9747,,3.5817,3.5994,3.6762,3.6378,,4.9549,4.9729,5.0705,5.0217,,3.835,3.8492,3.9319,3.8906,,4.6628,4.6912,4.8109,4.7511
OCT 2018,,32.7718,,32.5089,32.5927,32.9372,32.765,,42.0618,42.186,43.1028,42.6444,,37.1639,37.2672,38.0064,37.6368,,28.5556,28.6361,29.4014,29.0187,,4.1263,4.1402,4.2223,4.1813,,7.7264,7.7712,7.9911,7.8812,,23.4125,23.4833,24.0463,23.7648,,23.2789,23.4181,24.088,23.7531,,0.5921,0.5958,0.6191,0.6075,,2.0036,2.0608,2.2835,2.1722,,0.4022,0.4187,0.4742,0.4464,,32.5651,32.6613,33.3261,32.9938,,22.812,22.8834,23.689,23.2862,,21.0092,21.0877,21.7052,21.3965,,24.848,24.933,25.4719,25.2025,,3.5684,3.5855,3.6618,3.6237,,4.9806,4.9984,5.0965,5.0475,,3.9133,3.9276,4.0114,3.9695,,4.6448,4.6728,4.7937,4.7333
SEP 2018,,32.6181,,32.3657,32.4504,32.7951,32.6228,,41.9869,42.1125,43.0202,42.5664,,37.545,37.6506,38.3893,38.02,,28.6863,28.7676,29.5222,29.1449,,4.1076,4.1216,4.2038,4.1627,,7.7247,7.7708,7.9908,7.8808,,23.4189,23.5077,24.0742,23.791,,23.2733,23.4402,24.1188,23.7795,,0.59,0.5938,0.6166,0.6052,,2.0298,2.0876,2.3229,2.2053,,0.4093,0.4248,0.482,0.4534,,33.2701,33.3679,34.0394,33.7037,,23.0121,23.0894,23.8792,23.4843,,21.1248,21.2051,21.8167,21.5109,,24.659,24.743,25.2664,25.0047,,3.5851,3.6023,3.6809,3.6416,,5.0319,5.0499,5.1503,5.1001,,3.8939,3.9082,3.9928,3.9505,,4.671,4.6982,4.8194,4.7588
AUG 2018,,33.0248,,32.7742,32.8588,33.2023,33.0306,,41.9909,42.1142,43.0212,42.5677,,37.6853,37.7906,38.5285,38.1595,,29.2616,29.3449,30.118,29.7315,,4.1545,4.1678,4.2478,4.2078,,7.9146,7.9602,8.1861,8.0731,,23.783,23.8615,24.4276,24.1445,,23.6809,23.8381,24.567,24.2026,,0.6051,0.609,0.6322,0.6207,,2.1068,2.1609,2.4003,2.2807,,0.4289,0.445,0.5069,0.476,,32.9732,33.0711,33.7438,33.4075,,23.7406,23.8185,24.6285,24.2235,,21.6549,21.7338,22.3516,22.0427,,24.9894,25.0733,25.5918,25.3326,,3.5942,3.6108,3.6881,3.6495,,5.0511,5.0693,5.1684,5.1189,,3.9096,3.9239,4.0084,3.9662,,4.7364,4.7636,4.8865,4.8251
JUL 2018,,33.2698,,33.008,33.0919,33.4403,33.2661,,43.2482,43.3745,44.2808,43.8276,,38.3916,38.4998,39.2421,38.871,,29.3809,29.4644,30.2266,29.8455,,4.1852,4.1988,4.2777,4.2383,,8.0588,8.1036,8.3352,8.2195,,24.0473,24.12,24.6888,24.4044,,23.9584,24.1188,24.8925,24.5057,,0.6073,0.6116,0.6349,0.6232,,2.1501,2.2009,2.4363,2.3186,,0.439,0.4545,0.5156,0.4851,,33.0117,33.1096,33.7786,33.4441,,24.1511,24.2288,25.0354,24.6321,,22.1898,22.2689,22.8874,22.5782,,24.9492,25.0323,25.5439,25.2881,,3.7112,3.7275,3.8065,3.767,,5.1504,5.1674,5.2665,5.217,,4.0354,4.05,4.1364,4.0933,,4.8726,4.899,5.0202,4.9596
JUN 2018,,32.4702,,32.208,32.2915,32.6354,32.4635,,42.5592,42.6853,43.5942,43.1397,,37.4182,37.5232,38.2673,37.8952,,29.0383,29.1193,29.8935,29.5064,,4.084,4.0973,4.1763,4.1368,,7.9598,8.0052,8.2386,8.1219,,23.7417,23.8129,24.3774,24.0952,,23.6777,23.83,24.595,24.2125,,0.5962,0.6002,0.6237,0.612,,2.1558,2.2089,2.4528,2.3309,,0.4339,0.4486,0.5108,0.4797,,32.3667,32.4631,33.117,32.7901,,23.8572,23.9342,24.7284,24.3313,,22.1524,22.2315,22.8467,22.5391,,24.3938,24.4759,24.9807,24.7283,,3.6333,3.6495,3.7264,3.688,,5.0226,5.0393,5.1357,5.0875,,3.9419,3.9562,4.0402,3.9982,,4.9347,4.9615,5.0879,5.0247
MAY 2018,,31.9697,,31.7173,31.8007,32.145,31.9729,,42.5217,42.6485,43.5613,43.1049,,37.3385,37.4432,38.1828,37.813,,28.6745,28.7547,29.5233,29.139,,4.0211,4.0345,4.1121,4.0733,,7.9086,7.9534,8.1977,8.0756,,23.527,23.5982,24.1579,23.8781,,23.4583,23.6001,24.3716,23.9859,,0.597,0.6011,0.6245,0.6128,,2.1194,2.1618,2.4074,2.2846,,0.4277,0.4438,0.5054,0.4746,,31.622,31.7156,32.3567,32.0362,,23.5865,23.6632,24.4466,24.0549,,21.8312,21.9094,22.5231,22.2163,,24.5165,24.5998,25.1043,24.852,,3.5962,3.6123,3.6893,3.6508,,5.0125,5.0293,5.1253,5.0773,,3.8943,3.9085,3.9916,3.95,,4.9319,4.9586,5.0865,5.0225
APR 2018,,31.3148,,31.0547,31.1389,31.4882,31.3136,,43.4794,43.6134,44.5255,44.0695,,37.9619,38.073,38.8206,38.4468,,28.6419,28.7233,29.5006,29.112,,3.9366,3.9505,4.0288,3.9897,,7.8959,7.9413,8.1891,8.0653,,23.4482,23.5215,24.09,23.8058,,23.2296,23.3765,24.0447,23.7107,,0.5865,0.5904,0.6134,0.6019,,2.1221,2.1564,2.3999,2.2782,,0.431,0.446,0.5092,0.4776,,31.9186,32.0153,32.6784,32.3469,,23.5785,23.6598,24.4277,24.0438,,22.2656,22.3471,22.9598,22.6535,,24.2117,24.2954,24.8097,24.5526,,3.6532,3.669,3.7495,3.7093,,5.0944,5.1112,5.213,5.1621,,3.9326,3.9471,4.0342,3.9907,,4.886,4.9131,5.0428,4.978
MAR 2018,,31.2594,,31.0074,31.0915,31.4372,31.2644,,43.1215,43.2558,44.1711,43.7135,,38.0988,38.2129,38.9554,38.5842,,29.0186,29.1013,29.8762,29.4888,,3.9341,3.9482,4.0262,3.9872,,7.8654,7.906,8.1409,8.0235,,23.429,23.501,24.0699,23.7854,,23.1501,23.362,24.0089,23.6855,,0.5857,0.5894,0.6122,0.6008,,2.1486,2.1745,2.4033,2.2889,,0.4361,0.4504,0.5139,0.4821,,32.5722,32.6712,33.3311,33.0012,,23.8041,23.8868,24.6495,24.2682,,22.3041,22.3861,22.9906,22.6884,,23.8415,23.9258,24.4288,24.1773,,3.7402,3.7563,3.837,3.7967,,5.1125,5.1293,5.2302,5.1798,,3.9689,3.9832,4.0703,4.0268,,4.8622,4.8882,5.014,4.9511
FEB 2018,,31.4758,,31.2212,31.3022,31.6384,31.4703,,43.4447,43.5764,44.4693,44.0229,,38.414,38.5238,39.2472,38.8855,,28.7074,28.7881,29.5307,29.1594,,3.9706,3.9846,4.0619,4.0233,,7.9008,7.9397,8.1696,8.0547,,23.5085,23.5798,24.1408,23.8603,,23.1929,23.4222,24.0437,23.7329,,0.5923,0.5967,0.6193,0.6081,,2.1916,2.2133,2.4504,2.3318,,0.4412,0.4584,0.5229,0.4907,,33.2676,33.3636,34.0276,33.6956,,24.3366,24.4146,25.1785,24.7966,,22.62,22.7005,23.3022,23.0014,,24.7184,24.8023,25.3054,25.0538,,3.8616,3.8783,3.9586,3.9185,,5.1574,5.1745,5.273,5.2238,,3.9637,3.9782,4.0629,4.0206,,4.8981,4.9232,5.0459,4.9846
JAN 2018,,31.8798,,31.6427,31.7254,32.0516,31.8885,,43.4711,43.6,44.5142,44.0571,,38.4065,38.514,39.2312,38.8726,,28.2927,28.3732,29.1035,28.7384,,4.0258,4.0391,4.1154,4.0773,,7.9143,7.954,8.19,8.072,,23.7789,23.8502,24.4075,24.1289,,23.4598,23.6592,24.2643,23.9618,,0.6163,0.6202,0.6437,0.632,,2.2574,2.2831,2.5221,2.4027,,0.4594,0.4693,0.5347,0.502,,32.7331,32.826,33.4615,33.1438,,24.8894,24.9682,25.7371,25.3527,,22.7514,22.831,23.4278,23.1294,,25.303,25.3874,25.883,25.6352,,3.9045,3.9211,4.0009,3.9611,,5.1578,5.1744,5.2719,5.2232,,3.9751,3.9901,4.0737,4.0319,,4.8774,4.9021,5.0232,4.9627
DEC 2017,,32.666,,32.42,32.5021,32.8293,32.6658,,43.2016,43.3264,44.2545,43.7905,,38.1754,38.28,39.0099,38.645,,28.4688,28.5486,29.2896,28.9192,,4.1275,4.1402,4.2193,4.1798,,7.8556,7.8986,8.1333,8.016,,23.9139,23.9843,24.5426,24.2635,,23.7597,23.9565,24.5527,24.2546,,0.6336,0.6381,0.6615,0.6498,,2.2795,2.3129,2.5469,2.4299,,0.4651,0.477,0.5428,0.5099,,32.6623,32.7576,33.3883,33.073,,24.519,24.5954,25.3684,24.9819,,22.3804,22.4599,23.0562,22.758,,25.2207,25.3042,25.8021,25.5532,,3.8366,3.8532,3.9306,3.8919,,5.1302,5.1471,5.2424,5.1948,,3.8709,3.8853,3.9651,3.9252,,4.8742,4.8989,5.019,4.959
NOV 2017,,32.9263,,32.6821,32.7626,33.092,32.9273,,42.9501,43.0792,43.9955,43.5374,,38.1488,38.2574,38.9834,38.6204,,28.7394,28.8194,29.5377,29.1786,,4.1651,4.1792,4.2577,4.2185,,7.7401,7.7844,8.0051,7.8947,,23.9321,24.0054,24.5592,24.2823,,23.7009,23.9783,24.5573,24.2679,,0.6299,0.6349,0.657,0.646,,2.323,2.3436,2.5678,2.4557,,0.4698,0.4796,0.5383,0.509,,32.788,32.8799,33.5073,33.1936,,24.6535,24.729,25.4789,25.104,,22.2933,22.3738,22.9674,22.6706,,25.4549,25.5388,26.0344,25.7866,,3.8717,3.8884,3.9685,3.9285,,5.1269,5.1437,5.24,5.1919,,3.9692,3.9839,4.0675,4.0257,,4.8944,4.9177,5.0311,4.9744
OCT 2017,,33.2541,,33.0047,33.0868,33.4152,33.251,,43.3101,43.441,44.3583,43.8997,,38.5961,38.7029,39.4301,39.0665,,29.0254,29.1059,29.8256,29.4658,,4.2064,4.2207,4.2986,4.2597,,7.7172,7.7606,7.9749,7.8678,,24.0973,24.1703,24.7262,24.4483,,23.7192,24.1501,24.7325,24.4413,,0.6319,0.6366,0.6592,0.6479,,2.33,2.355,2.5934,2.4742,,0.4698,0.4803,0.5418,0.5111,,33.4875,33.5806,34.2233,33.902,,25.4525,25.5317,26.2914,25.9116,,23.0992,23.1794,23.7711,23.4753,,26.1031,26.1884,26.6953,26.4419,,4.0134,4.03,4.1118,4.0709,,5.1858,5.2025,5.2998,5.2512,,4.1018,4.1167,4.2017,4.1592,,4.9362,4.9603,5.0764,5.0184
SEP 2017,,33.151,,32.9016,32.9846,33.316,33.1503,,43.4911,43.6221,44.5264,44.0743,,39.0005,39.109,39.8451,39.4771,,29.513,29.5932,30.3219,29.9576,,4.1888,4.2029,4.2817,4.2423,,7.7193,7.7628,7.9749,7.8689,,24.1979,24.2701,24.8344,24.5522,,23.8161,24.2522,24.8369,24.5446,,0.6341,0.6388,0.6625,0.6507,,2.3702,2.3908,2.6329,2.5119,,0.4716,0.4839,0.5474,0.5157,,34.0265,34.1209,34.781,34.451,,25.9536,26.0345,26.8033,26.4189,,23.6267,23.7088,24.3135,24.0111,,26.6089,26.6957,27.2153,26.9555,,4.086,4.1032,4.1854,4.1443,,5.2422,5.2592,5.3572,5.3082,,4.176,4.1911,4.2773,4.2342,,4.9665,4.9908,5.1067,5.0488
AUG 2017,,33.2612,,33.0128,33.0956,33.4292,33.2624,,42.5634,42.6927,43.589,43.1409,,38.8071,38.9142,39.6555,39.2849,,29.8356,29.9158,30.6457,30.2808,,4.1987,4.2129,4.2926,4.2528,,7.6233,7.6658,7.8738,7.7698,,24.0944,24.166,24.7245,24.4453,,23.7115,24.1418,24.7243,24.4331,,0.6377,0.6423,0.6659,0.6541,,2.3625,2.3865,2.6369,2.5117,,0.474,0.4891,0.5513,0.5202,,34.0223,34.1158,34.7673,34.4416,,25.8716,25.9547,26.7139,26.3343,,23.928,24.0109,24.609,24.3099,,26.0415,26.1274,26.629,26.3782,,4.0567,4.0735,4.1553,4.1144,,5.2181,5.2351,5.3321,5.2836,,4.1558,4.1709,4.2565,4.2137,,4.9063,4.93,5.0435,4.9868
JUL 2017,,33.7475,,33.5012,33.5847,33.9146,33.7497,,43.2841,43.413,44.3147,43.8639,,38.357,38.4622,39.1952,38.8287,,29.5801,29.6627,30.3781,30.0204,,4.2683,4.2834,4.3618,4.3226,,7.7241,7.7662,7.9784,7.8723,,24.2543,24.3262,24.8837,24.605,,23.8658,24.3024,24.8833,24.5929,,0.6503,0.6552,0.6794,0.6673,,2.3949,2.4134,2.6771,2.5453,,0.4783,0.4924,0.5558,0.5242,,34.7585,34.8532,35.5138,35.1835,,25.8318,25.9115,26.6752,26.2934,,24.4116,24.4948,25.0981,24.7964,,26.187,26.2721,26.7638,26.5179,,3.9927,4.0099,4.0923,4.0512,,5.159,5.176,5.2741,5.2251,,4.0721,4.0877,4.1734,4.1306,,4.9073,4.931,5.0464,4.9887
JUN 2017,,33.9992,,33.7467,33.8329,34.1655,33.9992,,42.947,43.0765,43.9826,43.5295,,37.6929,37.7984,38.5393,38.1689,,30.2124,30.2938,31.0348,30.6643,,4.3051,4.3208,4.4001,4.3605,,7.804,7.8458,8.0588,7.9523,,24.2194,24.2912,24.8512,24.5712,,23.8323,24.2695,24.8459,24.5577,,0.6654,0.6705,0.6949,0.6828,,2.4118,2.4327,2.7015,2.5672,,0.4787,0.4966,0.5588,0.5277,,34.68,34.7769,35.4586,35.1178,,25.2176,25.2925,26.0652,25.6788,,24.1589,24.2419,24.8477,24.5448,,25.211,25.295,25.779,25.5371,,3.8571,3.874,3.9563,3.9151,,5.069,5.0861,5.1859,5.136,,3.9607,3.9764,4.0619,4.0192,,4.9183,4.9432,5.0618,5.0025
